CODIGO_MESA|DESCRIPCION|CODIGO_PAIS|NOMBRE_PAIS|CODIGO_DEPARTAMENTO|NOMBRE_DEPARTAMENTO|CODIGO_PROVINCIA|NOMBRE_PROVINCIA|CODIGO_SECCION|NOMBRE_MUNICIPIO|CODIGO_LOCALIDAD|NOMBRE_LOCALIDAD|CODIGO_RECINTO|NOMBRE_RECINTO|NUMERO_MESA|INSCRITOS_HABILITADOS|CST|MAS-IPSP|VOTO_VALIDO|VOTO_BLANCO|VOTO_NULO|VOTO_EMITIDO|VOTO_VALIDO_SISTEMA|VOTO_EMITIDO_SISTEMA
1010617|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|3430|La Barranca|1|Unidad Educativa La Barranca|3|220|126|57|183|3|6|192|183|192
1010627|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|3430|La Barranca|1|Unidad Educativa La Barranca|4|56|21|20|41|1|4|46|41|46
1010637|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|3821|Alto Khora Khora|1|U.E. Qhora Qhora Alta|1|220|56|106|162|1|14|177|162|177
1010647|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|3821|Alto Khora Khora|1|U.E. Qhora Qhora Alta|2|220|76|104|180|1|11|192|180|192
1010657|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|3821|Alto Khora Khora|1|U.E. Qhora Qhora Alta|3|220|90|86|176|2|10|188|176|188
1010667|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|3821|Alto Khora Khora|1|U.E. Qhora Qhora Alta|4|220|77|92|169|3|6|178|169|178
1010677|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|3821|Alto Khora Khora|1|U.E. Qhora Qhora Alta|5|89|31|38|69|0|3|72|69|72
1010687|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|3822|San Juan de Cachimayu|1|Salón Multifuncional San Juan Cachimayu|1|154|86|38|124|1|6|131|124|131
1010697|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|4350|Kuchu Tambo|26050|U.E. 9 de Marzo|1|220|50|127|177|0|21|198|177|198
1010707|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|4350|Kuchu Tambo|26050|U.E. 9 de Marzo|2|220|43|121|164|1|11|176|164|176
1010717|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|4350|Kuchu Tambo|26050|U.E. 9 de Marzo|3|119|34|59|93|2|8|103|93|103
1010727|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|2|Yotala|1200|Yotala|1|Colegio Gregorio Pacheco|1|220|70|98|168|0|8|176|168|176
1010737|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|2|Yotala|1200|Yotala|1|Colegio Gregorio Pacheco|2|220|88|74|162|0|5|167|162|167
1010747|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|2|Yotala|1200|Yotala|1|Colegio Gregorio Pacheco|3|220|72|89|161|1|7|169|161|169
1010757|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|2|Yotala|1200|Yotala|1|Colegio Gregorio Pacheco|4|220|88|79|167|0|4|171|167|171
1010767|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|2|Yotala|1200|Yotala|1|Colegio Gregorio Pacheco|5|220|90|80|170|0|5|175|170|175
1010777|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|2|Yotala|1200|Yotala|1|Colegio Gregorio Pacheco|6|89|25|40|65|0|4|69|65|69
1010787|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|2|Yotala|1200|Yotala|2|Centro Educativo Santa Rosa|1|220|72|73|145|2|10|157|145|157
1010797|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|2|Yotala|1200|Yotala|2|Centro Educativo Santa Rosa|2|220|90|80|170|1|1|172|170|172
1010807|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|2|Yotala|1200|Yotala|2|Centro Educativo Santa Rosa|3|219|100|67|167|0|6|173|167|173
1010817|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|2|Yotala|1200|Yotala|2|Centro Educativo Santa Rosa|4|220|116|57|173|0|8|181|173|181
1010827|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|2|Yotala|1200|Yotala|2|Centro Educativo Santa Rosa|5|220|78|95|173|0|8|181|173|181
1010837|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|2|Yotala|1200|Yotala|2|Centro Educativo Santa Rosa|6|50|16|21|37|0|1|38|37|38
1010847|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|2|Yotala|1214|Huayllas|1|Casa Posada de Huayllas|1|200|50|90|140|0|19|159|140|159
1010857|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|2|Yotala|1215|Tipaka|1|Escuela Tipaka|1|143|33|65|98|0|11|109|98|109
1010867|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|2|Yotala|1224|Pulqui|1|Posta De Salud Y Salón De La Comunidad|1|153|18|95|113|0|5|118|113|118
1010877|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|2|Yotala|1238|Tuero|1|Unidad Educativa Tuero Chico|1|129|25|71|96|1|2|99|96|99
1010887|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|2|Yotala|2756|Anfaya|1|Colegio San Isidro De Anfaya|1|220|14|138|152|0|12|164|152|164
1010897|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|2|Yotala|2756|Anfaya|1|Colegio San Isidro De Anfaya|2|158|13|101|114|1|7|122|114|122
1010907|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|2|Yotala|2884|Tasa Pampa|1|Colegio Tasa Pampa|1|220|26|147|173|0|5|178|173|178
1010917|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|2|Yotala|2884|Tasa Pampa|1|Colegio Tasa Pampa|2|23|0|16|16|1|0|17|16|17
1010927|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|2|Yotala|2953|Tambo Ackachila|1|Escuela Antonio Tovar Hinojosa|1|220|50|100|150|1|6|157|150|157
1010937|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|2|Yotala|2953|Tambo Ackachila|1|Escuela Antonio Tovar Hinojosa|2|65|28|26|54|0|2|56|54|56
1010947|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|2|Yotala|3295|Ñujchu|1|Unidad Educativa German Busch|1|223|92|77|169|2|9|180|169|180
1010957|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|2|Yotala|3296|Cachi Mayu|1|Unidad Educativa José Villegas|1|166|58|83|141|1|7|149|141|149
1010967|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|2|Yotala|3824|Campanario|1|Unidad Educativa Campanario|1|214|116|57|173|0|8|181|173|181
1010977|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|2|Yotala|3826|Mosoj Llajta|1|Unidad Educativa Victor Sandi|1|220|48|116|164|1|8|173|164|173
1010987|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|2|Yotala|3826|Mosoj Llajta|1|Unidad Educativa Victor Sandi|2|220|65|111|176|0|5|181|176|181
1010997|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|2|Yotala|3826|Mosoj Llajta|1|Unidad Educativa Victor Sandi|3|234|76|111|187|0|9|196|187|196
1011007|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|2|Yotala|4118|Tipoyo|25529|U.E. Tipoyo|1|155|40|81|121|1|10|132|121|132
1011017|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|3|Poroma|1242|Poroma|1|U. Edu. San Andres De Poroma|1|220|43|91|134|1|10|145|134|145
1011027|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|3|Poroma|1242|Poroma|1|U. Edu. San Andres De Poroma|2|220|34|87|121|0|17|138|121|138
1011037|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|3|Poroma|1242|Poroma|1|U. Edu. San Andres De Poroma|3|219|44|86|130|0|14|144|130|144
1011047|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|3|Poroma|1242|Poroma|1|U. Edu. San Andres De Poroma|4|220|36|89|125|3|16|144|125|144
1011057|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|3|Poroma|1242|Poroma|1|U. Edu. San Andres De Poroma|5|220|48|84|132|3|17|152|132|152
1011067|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|3|Poroma|1242|Poroma|1|U. Edu. San Andres De Poroma|6|209|32|85|117|3|14|134|117|134
1011077|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|3|Poroma|1246|Huañoma|1|Unidad Educativa Huañoma|1|220|21|97|118|0|13|131|118|131
1011087|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|3|Poroma|1246|Huañoma|1|Unidad Educativa Huañoma|2|220|13|97|110|1|19|130|110|130
1011097|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|3|Poroma|1246|Huañoma|1|Unidad Educativa Huañoma|3|29|4|11|15|0|2|17|15|17
1011107|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|3|Poroma|1248|Pojpo|1|Escuela San Salvador de Pojpo|1|220|48|84|132|3|19|154|132|154
1011117|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|3|Poroma|1248|Pojpo|1|Escuela San Salvador de Pojpo|2|111|21|49|70|0|7|77|70|77
1011127|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|3|Poroma|1253|Copavillque|1|Unidad Educativa Copavillque|1|218|25|91|116|2|22|140|116|140
1011137|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|3|Poroma|1259|Sapse|1|Sub Alcaldía De Sapse|1|219|29|155|184|0|6|190|184|190
1011147|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|3|Poroma|1260|Luje|1|Colegio Rafael Campos De Luje|1|220|83|77|160|0|12|172|160|172
1011157|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|3|Poroma|1260|Luje|1|Colegio Rafael Campos De Luje|2|32|5|12|17|0|3|20|17|20
1011167|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|3|Poroma|1263|Piocera|1|Unidad Educativa Piocera|1|130|21|63|84|3|8|95|84|95
1011177|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|3|Poroma|2757|El Ajial|1|Posta Sanitaria|1|46|3|18|21|0|1|22|21|22
1011187|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|3|Poroma|2888|Challcha|1|Escuela Central Challcha|1|220|37|113|150|0|9|159|150|159
1011197|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|3|Poroma|2888|Challcha|1|Escuela Central Challcha|2|165|17|92|109|0|13|122|109|122
1011207|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|3|Poroma|2954|Alamos(Zanabria)|1|Unidad Educativa Los Alamos|1|218|46|118|164|1|12|177|164|177
1011217|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|3|Poroma|2955|San Juan de Orcas|1|Colegio Manuel Ovando San Juan de Orcas|1|220|25|118|143|1|19|163|143|163
1011227|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|3|Poroma|2955|San Juan de Orcas|1|Colegio Manuel Ovando San Juan de Orcas|2|98|9|43|52|0|12|64|52|64
1011237|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|3|Poroma|3237|Sijcha Alta|1|Unidad Educativa Sijcha Alta|1|152|21|102|123|1|9|133|123|133
1011247|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|3|Poroma|3332|Iru Kkota|1|Unidad Educativa Iru Kkota|1|230|22|117|139|3|20|162|139|162
1011257|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|3|Poroma|3374|Chijmuri|1|Unidad Educativa Chijmuri|1|188|21|97|118|3|15|136|118|136
1011267|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|3|Poroma|3420|Kaynacas|1|Escuela Kaynacas|1|183|32|96|128|3|12|143|128|143
1011277|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|3|Poroma|3431|Uruguayo|1|Unidad Educativa Uruguayo|1|120|2|71|73|1|2|76|73|76
1011287|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|3|Poroma|3432|Pangorasi|1|Unidad Educativa  Pangorasi|1|141|5|84|89|0|12|101|89|101
1011297|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|3|Poroma|3433|Palajla|1|Unidad Educativa Palajla|1|221|9|157|166|0|8|174|166|174
1011307|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|3|Poroma|3434|Sanabria|1|Unidad Educativa Sanabria|1|195|59|98|157|0|11|168|157|168
1011317|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|3|Poroma|3435|Cucuri|1|Unidad Educativa Cucuri|1|220|61|80|141|0|30|171|141|171
1011327|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|3|Poroma|3435|Cucuri|1|Unidad Educativa Cucuri|2|26|7|14|21|0|1|22|21|22
1011337|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|3|Poroma|3715|Calizaya|1|Unidad Educativa Calizaya|1|133|7|91|98|0|7|105|98|105
1011347|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|3|Poroma|3829|Yanani|1|Unidad Educativa Yanani|1|226|8|113|121|2|15|138|121|138
1011357|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|3|Poroma|3901|Viru Viru|1|Puesto de Salud Viru Viru|1|186|24|89|113|0|17|130|113|130
1011367|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|3|Poroma|4114|Pomanasa|25523|U.E. Fray Francisco Valea|1|128|14|77|91|0|11|102|91|102
1011377|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|2|Azurduy|1|Azurduy|1264|Azurduy|1|Unidad Educativa Nicanor Lopez|1|220|58|92|150|1|11|162|150|162
1011387|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|2|Azurduy|1|Azurduy|1264|Azurduy|1|Unidad Educativa Nicanor Lopez|2|220|69|87|156|2|10|168|156|168
1011397|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|2|Azurduy|1|Azurduy|1264|Azurduy|1|Unidad Educativa Nicanor Lopez|3|220|85|70|155|0|12|167|155|167
1011407|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|2|Azurduy|1|Azurduy|1264|Azurduy|1|Unidad Educativa Nicanor Lopez|4|220|64|76|140|0|18|158|140|158
1011417|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|2|Azurduy|1|Azurduy|1264|Azurduy|1|Unidad Educativa Nicanor Lopez|5|220|62|88|150|1|7|158|150|158
1011427|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|2|Azurduy|1|Azurduy|1264|Azurduy|1|Unidad Educativa Nicanor Lopez|6|220|81|73|154|0|9|163|154|163
1011437|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|2|Azurduy|1|Azurduy|1264|Azurduy|1|Unidad Educativa Nicanor Lopez|7|220|62|87|149|2|12|163|149|163
1011447|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|2|Azurduy|1|Azurduy|1264|Azurduy|1|Unidad Educativa Nicanor Lopez|8|220|81|67|148|0|12|160|148|160
1011457|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|2|Azurduy|1|Azurduy|1264|Azurduy|1|Unidad Educativa Nicanor Lopez|9|212|85|66|151|1|12|164|151|164
1011467|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|2|Azurduy|1|Azurduy|1269|Torrecillas|1|Escuela Torrecillas|1|192|27|88|115|3|8|126|115|126
1011477|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|2|Azurduy|1|Azurduy|1270|Antonio Lopez(Wancarani)|1|Escuela Huancarani|1|128|2|83|85|0|7|92|85|92
1011487|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|2|Azurduy|1|Azurduy|1271|Pinos|1|Escuela Pinos|1|220|2|139|141|2|9|152|141|152
1011497|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|2|Azurduy|1|Azurduy|1271|Pinos|1|Escuela Pinos|2|80|2|50|52|0|6|58|52|58
1011507|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|2|Azurduy|1|Azurduy|1272|Rodeo Chico|1|Escuela  Rodeo Chico|1|220|12|136|148|0|26|174|148|174
1011517|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|2|Azurduy|1|Azurduy|1272|Rodeo Chico|1|Escuela  Rodeo Chico|2|220|19|142|161|1|14|176|161|176
1011527|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|2|Azurduy|1|Azurduy|1272|Rodeo Chico|1|Escuela  Rodeo Chico|3|88|3|60|63|0|7|70|63|70
1011537|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|2|Azurduy|1|Azurduy|1273|Tablani|1|Escuela Tablani|1|220|35|119|154|3|14|171|154|171
1011547|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|2|Azurduy|1|Azurduy|1273|Tablani|1|Escuela Tablani|2|132|19|71|90|0|9|99|90|99
1011557|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|2|Azurduy|1|Azurduy|3238|Santa Rosa|1|Unidad Educativa Santa Rosa|1|212|34|106|140|0|5|145|140|145
1011567|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|2|Azurduy|1|Azurduy|3421|Duraznal|1|Escuela Duraznal|1|220|24|130|154|2|7|163|154|163
1011577|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|2|Azurduy|1|Azurduy|3421|Duraznal|1|Escuela Duraznal|2|42|6|23|29|0|5|34|29|34
1011587|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|2|Azurduy|1|Azurduy|3436|San Roque|1|Unidad Educativa San Roque|1|202|4|132|136|2|17|155|136|155
1011597|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|2|Azurduy|1|Azurduy|3683|Collpamayu|1|U.E. Collpamayu|1|220|22|119|141|1|23|165|141|165
1011607|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|2|Azurduy|1|Azurduy|3683|Collpamayu|1|U.E. Collpamayu|2|220|20|125|145|3|13|161|145|161
1011617|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|2|Azurduy|1|Azurduy|3683|Collpamayu|1|U.E. Collpamayu|3|32|0|23|23|0|2|25|23|25
1011627|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|2|Azurduy|1|Azurduy|3684|Quehueñal|1|U.E. Quehueñal|1|89|11|59|70|0|2|72|70|72
1011637|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|2|Azurduy|2|Tarvita|1275|Tarvita|1|Unidad Educativa Antonio Tovar|1|220|82|81|163|1|8|172|163|172
1011647|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|2|Azurduy|2|Tarvita|1275|Tarvita|1|Unidad Educativa Antonio Tovar|2|220|77|91|168|3|7|178|168|178
1011657|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|2|Azurduy|2|Tarvita|1275|Tarvita|1|Unidad Educativa Antonio Tovar|3|220|82|86|168|2|4|174|168|174
1011667|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|2|Azurduy|2|Tarvita|1275|Tarvita|1|Unidad Educativa Antonio Tovar|4|220|92|73|165|1|6|172|165|172
1011677|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|2|Azurduy|2|Tarvita|1275|Tarvita|1|Unidad Educativa Antonio Tovar|5|155|69|44|113|0|5|118|113|118
1011687|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|2|Azurduy|2|Tarvita|1276|Molleni|1|Escuela 12 de Octubre|1|220|91|61|152|2|9|163|152|163
1011697|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|2|Azurduy|2|Tarvita|1276|Molleni|1|Escuela 12 de Octubre|2|220|91|67|158|2|8|168|158|168
1011707|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|2|Azurduy|2|Tarvita|1276|Molleni|1|Escuela 12 de Octubre|3|220|89|60|149|0|21|170|149|170
1011717|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|2|Azurduy|2|Tarvita|1276|Molleni|1|Escuela 12 de Octubre|4|67|26|14|40|1|7|48|40|48
1011727|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|2|Azurduy|2|Tarvita|1278|San Pedro|1|Escuela Luis Evencio Orías|1|220|94|64|158|1|10|169|158|169
1011737|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|2|Azurduy|2|Tarvita|1278|San Pedro|1|Escuela Luis Evencio Orías|2|220|73|89|162|2|11|175|162|175
1011747|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|2|Azurduy|2|Tarvita|1278|San Pedro|1|Escuela Luis Evencio Orías|3|220|99|57|156|2|10|168|156|168
1011757|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|2|Azurduy|2|Tarvita|1278|San Pedro|1|Escuela Luis Evencio Orías|4|87|43|23|66|1|2|69|66|69
1011767|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|2|Azurduy|2|Tarvita|1279|Mariscal Braun|1|Escuela Mariscal Braun|1|220|101|67|168|1|11|180|168|180
1011777|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|2|Azurduy|2|Tarvita|1279|Mariscal Braun|1|Escuela Mariscal Braun|2|220|88|64|152|0|14|166|152|166
1011787|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|2|Azurduy|2|Tarvita|1279|Mariscal Braun|1|Escuela Mariscal Braun|3|34|18|3|21|0|2|23|21|23
1011797|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|2|Azurduy|2|Tarvita|1280|Cruz Ckasa|1|Escuela Cruz Ckasa|1|220|78|41|119|1|12|132|119|132
1011807|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|2|Azurduy|2|Tarvita|1280|Cruz Ckasa|1|Escuela Cruz Ckasa|2|220|95|41|136|2|15|153|136|153
1011817|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|2|Azurduy|2|Tarvita|1280|Cruz Ckasa|1|Escuela Cruz Ckasa|3|73|37|11|48|0|2|50|48|50
1011827|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|2|Azurduy|2|Tarvita|1281|Pampa Huasi|1|Unidad Educativa Jesús Maestro|1|220|11|141|152|0|19|171|152|171
1011837|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|2|Azurduy|2|Tarvita|1281|Pampa Huasi|1|Unidad Educativa Jesús Maestro|2|220|12|140|152|0|9|161|152|161
1011847|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|2|Azurduy|2|Tarvita|1281|Pampa Huasi|1|Unidad Educativa Jesús Maestro|3|220|10|150|160|1|11|172|160|172
1011857|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|2|Azurduy|2|Tarvita|1281|Pampa Huasi|1|Unidad Educativa Jesús Maestro|4|220|15|152|167|2|9|178|167|178
1011867|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|2|Azurduy|2|Tarvita|1281|Pampa Huasi|1|Unidad Educativa Jesús Maestro|5|36|3|18|21|0|0|21|21|21
1011877|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|2|Azurduy|2|Tarvita|1300|Chunca Cancha|1|Escuela Chunca Cancha|1|95|12|58|70|0|3|73|70|73
1011887|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|2|Azurduy|2|Tarvita|2876|Molle Cancha|1|Escuela Molle Cancha|1|83|31|33|64|0|7|71|64|71
1011897|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|2|Azurduy|2|Tarvita|2895|San Jose de Alisos|1|Escuela San Jose de Alisos|1|220|43|117|160|1|9|170|160|170
1011907|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|2|Azurduy|2|Tarvita|2895|San Jose de Alisos|1|Escuela San Jose de Alisos|2|66|8|31|39|1|6|46|39|46
1011917|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|2|Azurduy|2|Tarvita|3375|Pampas de Leque|1|Unidad Educativa Pampas de Leque|1|220|50|104|154|3|16|173|154|173
1011927|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|2|Azurduy|2|Tarvita|3375|Pampas de Leque|1|Unidad Educativa Pampas de Leque|2|124|30|63|93|2|11|106|93|106
1011937|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|2|Azurduy|2|Tarvita|3685|Villa Pampa|1|U.E. Villa Pampa|1|220|111|55|166|1|15|182|166|182
1011947|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|2|Azurduy|2|Tarvita|3685|Villa Pampa|1|U.E. Villa Pampa|2|57|32|12|44|1|4|49|44|49
1011957|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|2|Azurduy|2|Tarvita|4450|La Sillada|26369|U.E. La Sillada|1|220|42|132|174|2|14|190|174|190
1011967|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|2|Azurduy|2|Tarvita|4450|La Sillada|26369|U.E. La Sillada|2|59|6|47|53|0|3|56|53|56
1011977|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|3|Zudáñez|1|Zudañez|1283|Zudañez|1|Col. Jaime De Zudañez|1|220|56|110|166|0|6|172|166|172
1011987|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|3|Zudáñez|1|Zudañez|1283|Zudañez|1|Col. Jaime De Zudañez|2|219|53|95|148|0|9|157|148|157
1011997|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|3|Zudáñez|1|Zudañez|1283|Zudañez|1|Col. Jaime De Zudañez|3|220|67|89|156|1|6|163|156|163
1012007|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|3|Zudáñez|1|Zudañez|1283|Zudañez|1|Col. Jaime De Zudañez|4|220|77|88|165|0|7|172|165|172
1012017|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|3|Zudáñez|1|Zudañez|1283|Zudañez|1|Col. Jaime De Zudañez|5|220|55|100|155|1|11|167|155|167
1012027|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|3|Zudáñez|1|Zudañez|1283|Zudañez|1|Col. Jaime De Zudañez|6|220|59|92|151|0|9|160|151|160
